0.713,0.607,0.0911,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.709,0.576,0.09113,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.713,0.577,0.09115,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.719,0.662,0.09116,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1,1,1
0.726,0.518,0.09119,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.712,0.576,0.0912,0.0,1.0,0.0,0.0,0.0,1.0,0,0,2,1,1
0.709,0.583,0.0912,0.0,1.0,0.0,0.0,1.0,0.0,0,0,2,1,1
0.729,0.639,0.09122,1.0,0.0,0.0,0.0,1.0,0.0,1,1,2,0,0
0.709,0.583,0.09126,1.0,0.0,0.0,0.0,1.0,0.0,1,1,2,0,0
0.729,0.639,0.09126,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.756,0.589,0.09134,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.585,0.09135,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.709,0.581,0.09136,1.0,0.0,0.0,0.0,1.0,0.0,1,1,2,0,1
0.709,0.581,0.09136,0.0,1.0,0.0,0.0,1.0,0.0,1,1,2,0,1
0.722,0.701,0.09136,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2,1,1
0.709,0.583,0.09136,0.0,1.0,0.0,0.0,1.0,0.0,1,1,2,0,1
0.716,0.586,0.09136,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.716,0.586,0.09137,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.708,0.588,0.09148,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.7,0.619,0.0915,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2,1,1
0.726,0.522,0.09151,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.708,0.583,0.09151,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.583,0.09151,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.726,0.521,0.09152,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.709,0.581,0.09152,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.583,0.09152,0.0,1.0,0.0,0.0,1.0,0.0,1,1,2,0,1
0.709,0.583,0.09152,0.0,1.0,0.0,0.0,1.0,0.0,0,1,2,1,1
0.708,0.585,0.09153,0.0,1.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.709,0.577,0.09153,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.709,0.583,0.09153,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.581,0.09153,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.581,0.09153,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.581,0.09153,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.712,0.577,0.09153,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.725,0.679,0.09153,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.583,0.09153,1.0,0.0,0.0,0.0,1.0,0.0,0,1,2,1,0
0.709,0.583,0.09153,1.0,0.0,0.0,0.0,1.0,0.0,0,1,2,1,0
0.729,0.639,0.09153,1.0,0.0,0.0,0.0,1.0,0.0,0,1,2,1,0
0.709,0.581,0.09153,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.723,0.681,0.09153,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.708,0.583,0.09153,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.581,0.09153,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.583,0.09153,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.712,0.576,0.09153,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.712,0.577,0.09153,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.726,0.519,0.09153,0.0,1.0,0.0,0.0,0.0,1.0,1,0,1,0,1
0.725,0.679,0.09153,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.726,0.517,0.09153,0.0,1.0,0.0,0.0,0.0,1.0,0,0,2,1,1
0.709,0.583,0.09153,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.719,0.665,0.09154,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.729,0.639,0.09154,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.729,0.639,0.09154,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.581,0.09154,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.709,0.581,0.09154,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.713,0.557,0.09154,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1
0.712,0.578,0.09154,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.726,0.517,0.09154,0.0,1.0,0.0,0.0,0.0,1.0,0,0,2,1,1
0.698,0.616,0.09154,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.726,0.519,0.09154,1.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,1
0.729,0.639,0.09154,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.709,0.582,0.09155,1.0,0.0,0.0,0.0,1.0,0.0,1,1,2,0,1
0.709,0.617,0.09156,1.0,0.0,0.0,0.0,0.0,1.0,0,0,2,1,1
0.723,0.7,0.09156,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.712,0.577,0.09157,0.0,1.0,0.0,0.0,1.0,0.0,1,1,2,0,0
0.709,0.601,0.09161,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.709,0.583,0.09162,0.0,1.0,0.0,0.0,1.0,0.0,1,1,2,0,0
0.709,0.582,0.09167,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.583,0.0917,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.709,0.582,0.0917,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.582,0.0917,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.729,0.639,0.09177,1.0,0.0,0.0,0.0,1.0,0.0,1,1,2,0,0
0.729,0.639,0.09178,1.0,0.0,0.0,0.0,1.0,0.0,1,1,2,0,1
0.708,0.581,0.09179,1.0,0.0,0.0,0.0,1.0,0.0,1,1,2,0,0
0.723,0.681,0.09179,0.0,1.0,0.0,0.0,1.0,0.0,1,1,2,0,0
0.763,0.633,0.09186,0.0,1.0,0.0,0.0,1.0,0.0,0,0,2,1,1
0.726,0.521,0.09188,0.0,1.0,0.0,0.0,1.0,0.0,1,1,3,0,0
0.712,0.577,0.09188,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.724,0.677,0.09192,0.0,0.0,1.0,0.0,1.0,0.0,1,1,3,0,0
0.724,0.583,0.09194,1.0,0.0,0.0,0.0,1.0,0.0,0,0,2,1,1
0.712,0.577,0.09194,1.0,0.0,0.0,1.0,0.0,0.0,1,1,2,0,0
0.724,0.677,0.09203,0.0,0.0,1.0,0.0,1.0,0.0,1,1,3,0,0
0.729,0.639,0.09204,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.725,0.677,0.09208,0.0,0.0,1.0,0.0,1.0,0.0,1,1,3,0,1
0.725,0.677,0.0921,0.0,0.0,1.0,0.0,1.0,0.0,1,1,3,0,1
0.712,0.545,0.09216,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.709,0.583,0.09217,0.0,1.0,0.0,0.0,1.0,0.0,0,0,2,1,1
0.729,0.639,0.09219,1.0,0.0,0.0,0.0,1.0,0.0,0,1,2,1,1
0.712,0.576,0.09221,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.726,0.518,0.09221,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.726,0.518,0.09221,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.726,0.518,0.09221,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.735,0.519,0.09221,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.712,0.551,0.09221,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.726,0.518,0.09221,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.735,0.519,0.09222,0.0,1.0,0.0,0.0,0.0,1.0,0,0,2,1,1
0.709,0.582,0.09223,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.581,0.09225,1.0,0.0,0.0,0.0,1.0,0.0,1,1,2,0,0
0.723,0.678,0.09226,0.0,0.0,1.0,0.0,1.0,0.0,1,1,3,0,0
0.725,0.677,0.09232,0.0,0.0,1.0,0.0,1.0,0.0,1,1,3,0,1
0.709,0.582,0.09235,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.726,0.52,0.09236,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,0
0.709,0.583,0.09236,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.734,0.519,0.09237,0.0,1.0,0.0,0.0,0.0,1.0,0,0,2,1,1
0.708,0.583,0.09237,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.712,0.577,0.09237,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.709,0.583,0.09237,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.709,0.583,0.09237,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.723,0.677,0.09237,0.0,0.0,1.0,0.0,1.0,0.0,1,1,3,0,0
0.709,0.583,0.09237,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.709,0.583,0.09237,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.729,0.639,0.09238,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.708,0.583,0.09238,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.708,0.581,0.09238,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.712,0.578,0.09238,0.0,1.0,0.0,0.0,0.0,1.0,0,1,2,1,1
0.72,0.567,0.09238,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.708,0.583,0.09238,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.712,0.576,0.09238,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.712,0.577,0.09238,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.724,0.678,0.09238,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.709,0.581,0.09238,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.729,0.639,0.09238,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.729,0.639,0.09238,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.726,0.518,0.09239,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.725,0.679,0.09239,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.725,0.677,0.09239,0.0,0.0,1.0,0.0,1.0,0.0,0,1,3,1,1
0.712,0.576,0.09239,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.603,0.0924,0.0,0.0,1.0,0.0,1.0,0.0,1,0,1,0,1
0.709,0.578,0.0924,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.722,0.701,0.0924,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.725,0.678,0.0924,0.0,0.0,1.0,0.0,1.0,0.0,1,1,3,0,1
0.725,0.677,0.09241,0.0,0.0,1.0,0.0,1.0,0.0,1,1,3,0,1
0.725,0.677,0.09241,0.0,0.0,1.0,0.0,1.0,0.0,1,1,3,0,1
0.723,0.7,0.09243,0.0,0.0,1.0,0.0,0.0,1.0,0,1,2,1,1
0.725,0.677,0.09246,0.0,0.0,1.0,0.0,1.0,0.0,1,1,3,0,1
0.709,0.592,0.09248,1.0,0.0,0.0,0.0,1.0,0.0,0,0,2,1,1
0.709,0.583,0.09249,1.0,0.0,0.0,0.0,1.0,0.0,1,1,2,0,1
0.717,0.59,0.0925,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2,1,1
0.713,0.544,0.09251,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.759,0.621,0.09251,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.725,0.677,0.09251,0.0,0.0,1.0,0.0,1.0,0.0,1,1,3,0,1
0.725,0.677,0.09252,0.0,0.0,1.0,0.0,1.0,0.0,1,1,3,0,1
0.133,0.806,0.09252,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2,1,1
0.728,0.655,0.09252,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2,1,1
0.712,0.543,0.09253,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.708,0.583,0.09254,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.726,0.519,0.09254,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.708,0.604,0.09266,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.719,0.661,0.09267,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.729,0.639,0.0927,1.0,0.0,0.0,0.0,1.0,0.0,1,1,2,0,0
0.731,0.603,0.0927,0.0,0.0,1.0,0.0,1.0,0.0,1,1,2,0,0
0.712,0.577,0.09271,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.731,0.601,0.09271,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2,1,1
0.726,0.519,0.09271,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.712,0.576,0.09272,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.603,0.09274,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.731,0.603,0.09275,0.0,0.0,1.0,0.0,1.0,0.0,1,1,2,0,0
0.729,0.599,0.09275,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2,1,1
0.708,0.582,0.09277,1.0,0.0,0.0,0.0,1.0,0.0,0,0,2,1,1
0.729,0.639,0.09283,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.723,0.7,0.09284,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1,1,1
0.734,0.624,0.09285,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2,1,1
0.723,0.7,0.09286,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1
0.723,0.7,0.09286,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1
0.725,0.519,0.09287,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1,1,1
0.725,0.677,0.09288,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2,1,1
0.737,0.556,0.09288,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2,1,1
0.725,0.519,0.09288,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.708,0.583,0.09288,1.0,0.0,0.0,0.0,1.0,0.0,0,0,2,1,1
0.708,0.583,0.09288,0.0,1.0,0.0,0.0,1.0,0.0,0,0,2,1,1
0.712,0.575,0.09288,0.0,1.0,0.0,0.0,0.0,1.0,0,0,2,1,1
0.725,0.519,0.09289,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1,1,1
0.163,0.795,0.0929,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2,1,1
0.712,0.576,0.09291,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.707,0.619,0.09292,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.725,0.68,0.09298,1.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,1
0.729,0.639,0.09299,1.0,0.0,0.0,1.0,0.0,0.0,1,1,2,0,0
0.723,0.7,0.09301,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1,1,1
0.708,0.581,0.09306,0.0,1.0,0.0,1.0,0.0,0.0,1,1,2,0,0
0.728,0.592,0.09306,1.0,0.0,0.0,0.0,1.0,0.0,1,1,2,0,0
0.729,0.639,0.09306,1.0,0.0,0.0,0.0,1.0,0.0,1,1,2,0,0
0.709,0.581,0.09306,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.723,0.7,0.09306,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1,1,1
0.709,0.583,0.09307,1.0,0.0,0.0,0.0,1.0,0.0,1,1,2,0,1
0.709,0.583,0.09307,0.0,1.0,0.0,0.0,1.0,0.0,1,1,2,0,1
0.708,0.583,0.09309,1.0,0.0,0.0,0.0,1.0,0.0,1,1,2,0,0
0.708,0.604,0.09309,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.723,0.7,0.09309,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1,1,1
0.709,0.597,0.09311,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.723,0.7,0.09311,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.583,0.09313,1.0,0.0,0.0,0.0,1.0,0.0,1,1,2,0,1
0.701,0.615,0.09314,0.0,0.0,1.0,0.0,1.0,0.0,0,0,2,1,1
0.708,0.585,0.09315,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.723,0.7,0.09316,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1,1,1
0.723,0.7,0.09316,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1
0.723,0.7,0.09316,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1,1,1
0.708,0.583,0.09316,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.708,0.604,0.09317,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.709,0.597,0.09317,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.723,0.675,0.09318,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.7,0.607,0.09319,1.0,0.0,0.0,0.0,0.0,1.0,0,0,2,1,1
0.71,0.615,0.09319,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2,1,1
0.706,0.609,0.09319,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2,1,1
0.729,0.639,0.0932,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.719,0.619,0.0932,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.712,0.576,0.0932,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.74,0.604,0.0932,0.0,0.0,1.0,1.0,0.0,0.0,0,1,1,1,0
0.765,0.617,0.0932,0.0,1.0,0.0,0.0,1.0,0.0,0,0,2,1,1
0.735,0.52,0.0932,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.709,0.581,0.09321,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.714,0.589,0.09321,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.715,0.575,0.09321,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.716,0.545,0.09321,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.712,0.576,0.09321,0.0,1.0,0.0,0.0,1.0,0.0,1,1,2,0,1
0.723,0.7,0.09321,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1
0.723,0.7,0.09321,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1
0.471,0.848,0.09321,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.708,0.583,0.09321,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.577,0.09321,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.712,0.576,0.09321,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.724,0.678,0.09321,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.709,0.582,0.09321,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.709,0.582,0.09321,0.0,1.0,0.0,0.0,1.0,0.0,0,1,2,1,1
0.708,0.583,0.09321,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.709,0.581,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.581,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.713,0.557,0.09322,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.726,0.52,0.09322,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.708,0.581,0.09322,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.698,0.621,0.09322,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.708,0.624,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.581,0.09322,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,0
0.708,0.583,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.595,0.09322,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.709,0.583,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.709,0.582,0.09322,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.583,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.709,0.582,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.582,0.09322,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.709,0.581,0.09322,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.726,0.519,0.09322,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1,1,1
0.728,0.634,0.09322,1.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,0
0.729,0.639,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.729,0.639,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.583,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,1,2,1,1
0.709,0.583,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,1,1,2,0,1
0.725,0.68,0.09322,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2,1,1
0.726,0.522,0.09322,0.0,1.0,0.0,0.0,1.0,0.0,1,1,2,0,0
0.732,0.591,0.09322,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2,1,1
0.735,0.519,0.09322,0.0,1.0,0.0,0.0,1.0,0.0,0,0,2,1,1
0.765,0.619,0.09322,0.0,1.0,0.0,0.0,0.0,1.0,0,0,2,1,1
0.765,0.618,0.09322,0.0,1.0,0.0,0.0,1.0,0.0,0,0,2,1,1
0.709,0.618,0.09322,1.0,0.0,0.0,0.0,0.0,1.0,0,0,2,1,1
0.708,0.582,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,1,0,2,0,1
0.708,0.582,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.582,0.09322,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.729,0.639,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.581,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.709,0.581,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.709,0.581,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.581,0.09322,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.581,0.09322,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.581,0.09322,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.712,0.577,0.09322,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.724,0.68,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.725,0.68,0.09322,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1
0.729,0.639,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.583,0.09322,0.0,1.0,0.0,0.0,1.0,0.0,0,0,2,1,1
0.708,0.583,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,2,1,1
0.729,0.639,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.58,0.09322,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.712,0.575,0.09322,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1,1,1
0.713,0.558,0.09322,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2,1,1
0.709,0.581,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,3,1,1
0.729,0.639,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,2,1,1
0.709,0.583,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,1
0.724,0.68,0.09322,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2,1,1
0.708,0.583,0.09322,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.583,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.582,0.09322,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.582,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.584,0.09322,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.583,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.583,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.709,0.578,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.712,0.576,0.09322,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.731,0.636,0.09322,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1
0.717,0.59,0.09322,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2,1,1
0.719,0.661,0.09322,0.0,0.0,1.0,0.0,0.0,1.0,0,0,2,1,1
0.729,0.639,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.723,0.675,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.582,0.09322,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.708,0.583,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.708,0.583,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.708,0.583,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1
0.709,0.581,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1
0.724,0.68,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1
0.709,0.583,0.09322,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1
